id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance,latitude,longitude
jBcIZKAK2NDg3jriWuBgpw,tasting-patagonia-mendoza-3,Tasting Patagonia,https://s3-media2.fl.yelpcdn.com/bphoto/JveaYCwLlXNR25KTOmEPuA/o.jpg,False,https://www.yelp.com/biz/tasting-patagonia-mendoza-3?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8881980467318, 'longitude': -68.8459829606438}",[],,"{'address1': 'Espejo 593', 'address2': None, 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Espejo 593', 'M5500 Mendoza', 'Argentina']}",+542614231573,+54 261 423-1573,734.7352268421625,-32.8907,-68.8387
HmzG3jM8bPtsfApCZimzMA,fuente-y-fonda-mendoza,Fuente y Fonda,https://s3-media2.fl.yelpcdn.com/bphoto/aBDS_hofa0H7OHynfn2wqg/o.jpg,False,https://www.yelp.com/biz/fuente-y-fonda-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,24,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': -32.8910484, 'longitude': -68.8485107}",[],$$$,"{'address1': 'Montevideo 675', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Montevideo 675', '5500 Mendoza', 'Argentina']}",+542614298833,+54 261 429-8833,910.7568979604496,-32.8907,-68.8387
-yzED6Kh2g0SGJFHwre_DA,nadia-o-f-mendoza,Nadia O.f.,,False,https://www.yelp.com/biz/nadia-o-f-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': -32.8916206, 'longitude': -68.8463669}",[],$$$,"{'address1': 'Chile 894 Esq Montevideo', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Chile 894 Esq Montevideo', 'Mendoza', 'Argentina']}",+542614253239,+54 261 425-3239,752.4900564246922,-32.8907,-68.8387
zu2y1TaKpnWeJbLJtQ6_mA,caché-bistro-mendoza,Caché Bistro,,False,https://www.yelp.com/biz/cach%C3%A9-bistro-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,"{'latitude': -32.8903503417969, 'longitude': -68.8433227539062}",[],,"{'address1': 'Gral. Espejo 529', 'address2': None, 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Gral. Espejo 529', 'M5500 Mendoza', 'Argentina']}",+542613400065,+54 261 340-0065,731.2502749249322,-32.8907,-68.8387
7OJb6fjm5VIW835l0OwIcg,santa-y-pecador-mendoza,Santa y Pecador,https://s3-media1.fl.yelpcdn.com/bphoto/xFm9a4z5c1C-jrnyMubhqw/o.jpg,False,https://www.yelp.com/biz/santa-y-pecador-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8890681, 'longitude': -68.8486333}",[],,"{'address1': 'Av. Sarmiento 716', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 716', 'M5500 Mendoza', 'Argentina']}",+542615500588,+54 261 550-0588,943.1207043359007,-32.8907,-68.8387
_5mSvTMjvWN7HuxlU5lzhg,azafran-mendoza,Azafran,https://s3-media1.fl.yelpcdn.com/bphoto/BfgqW6LCfHOe2bZlehmxHQ/o.jpg,False,https://www.yelp.com/biz/azafran-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,66,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': -32.8888142016682, 'longitude': -68.8491076061296}",[],$$$$,"{'address1': 'Av. Sarmiento 765', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 765', '5500 Mendoza', 'Argentina']}",+542614294200,+54 261 429-4200,994.1468700465875,-32.8907,-68.8387
VWEEamnBBA1GCQMatO1jNQ,el-ceibo-mendoza,El Ceibo,https://s3-media4.fl.yelpcdn.com/bphoto/xQE0l0PilPZmMaiNPxShCQ/o.jpg,False,https://www.yelp.com/biz/el-ceibo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.0,"{'latitude': -32.8917506977832, 'longitude': -68.8476940244436}",[],,"{'address1': '25 de Mayo 871', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['25 de Mayo 871', 'M5500 Mendoza', 'Argentina']}",+542614202992,+54 261 420-2992,847.8656404431307,-32.8907,-68.8387
fBh2wa6E7UcCEMZE-n0W3g,francesco-ristorante-mendoza-2,Francesco Ristorante,https://s3-media2.fl.yelpcdn.com/bphoto/YbrSLEaEvNII_jytJC46-g/o.jpg,False,https://www.yelp.com/biz/francesco-ristorante-mendoza-2?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,6,"[{'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': -32.887627, 'longitude': -68.845342}",[],,"{'address1': 'Chile 1268', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Chile 1268', 'M5500 Mendoza', 'Argentina']}",+542614253912,+54 261 425-3912,708.0859998134711,-32.8907,-68.8387
qc5XqwoLHrNinR6nzBW2EQ,bute-plaza-cafe-mendoza,Bute Plaza Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/bJPlCVqu_ZpYttyFHjfGSw/o.jpg,False,https://www.yelp.com/biz/bute-plaza-cafe-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,12,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'italian', 'title': 'Italian'}]",4.0,"{'latitude': -32.8883225125897, 'longitude': -68.8456493308392}",[],$$,"{'address1': 'G. Espejo 501', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['G. Espejo 501', '5500 Mendoza', 'Argentina']}",+542614233661,+54 261 423-3661,700.6627676638323,-32.8907,-68.8387
clZsCYzRDNSEsH9A7mw2zg,el-vegetariano-de-bibi-mendoza,El Vegetariano de Bibi,https://s3-media4.fl.yelpcdn.com/bphoto/QT6unToMGWYOVnFqBFMjyQ/o.jpg,False,https://www.yelp.com/biz/el-vegetariano-de-bibi-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",5.0,"{'latitude': -32.8925819, 'longitude': -68.8380356}",[],,"{'address1': 'Presidente de la Reta 947', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Presidente de la Reta 947', 'M5500 Mendoza', 'Argentina']}",+542614203090,+54 261 420-3090,357.0937088657974,-32.8907,-68.8387
x6G8j9XMgMNUB-yVjgS1DQ,govinda-mendoza,Govinda,https://s3-media2.fl.yelpcdn.com/bphoto/7XsHcjWGFjBQa_R2XShAfQ/o.jpg,False,https://www.yelp.com/biz/govinda-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'vegetarian', 'title': 'Vegetarian'}]",4.5,"{'latitude': -32.8940737, 'longitude': -68.8460425}",[],$,"{'address1': 'Av. Colón 424', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Colón 424', 'M5500 Mendoza', 'Argentina']}",+542614293075,+54 261 429-3075,790.4374369256234,-32.8907,-68.8387
fWn7wVYvO8z5QM57-hnF7A,cantina-la-rambla-mendoza,Cantina la Rambla,,False,https://www.yelp.com/biz/cantina-la-rambla-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'spanish', 'title': 'Spanish'}]",5.0,"{'latitude': -32.8870267680078, 'longitude': -68.8369205966592}",[],$$,"{'address1': 'San Juan 1436', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['San Juan 1436', '5500 Mendoza', 'Argentina']}",+542614293216,+54 261 429-3216,440.9444958446351,-32.8907,-68.8387
fXHWggnlbaiYjWXOV9_R5A,tasca-de-la-plaza-mendoza,Tasca de La Plaza,,False,https://www.yelp.com/biz/tasca-de-la-plaza-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,1,"[{'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8924168721143, 'longitude': -68.8415813789797}",[],,"{'address1': 'Montevideo 117', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Montevideo 117', 'M5500 Mendoza', 'Argentina']}",+542614231403,+54 261 423-1403,329.8870615921265,-32.8907,-68.8387
72TX-WqiulOIiOahwtOA5g,pizzaiolo-mendoza,Pizzaiolo,https://s3-media1.fl.yelpcdn.com/bphoto/efgW6ZXFmtAq3x3hA6Dm4w/o.jpg,False,https://www.yelp.com/biz/pizzaiolo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,6,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.0,"{'latitude': -32.8890055, 'longitude': -68.8474715}",[],$$$,"{'address1': 'Av. Sarmiento 631', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 631', '5500 Mendoza', 'Argentina']}",+542614200181,+54 261 420-0181,839.0219816177082,-32.8907,-68.8387
rlGmh7yOkQO-cAO2NHwnLg,havanna-mendoza,Havanna,https://s3-media3.fl.yelpcdn.com/bphoto/1_pu066M75E2AMnl8w_Z1w/o.jpg,False,https://www.yelp.com/biz/havanna-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]",4.0,"{'latitude': -32.8906708, 'longitude': -68.8402328}",[],$,"{'address1': 'Paseo Sarmiento 68', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Paseo Sarmiento 68', 'Mendoza', 'Argentina']}",+542614381200,+54 261 438-1200,141.6255515444024,-32.8907,-68.8387
C1StGjAHIyTXSFHsxxds8A,grill-q-mendoza,Grill Q,https://s3-media3.fl.yelpcdn.com/bphoto/9HZ3Bg5BKlmetTnT6I7BrQ/o.jpg,False,https://www.yelp.com/biz/grill-q-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'bbq', 'title': 'Barbeque'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.5,"{'latitude': -32.888721903494, 'longitude': -68.8457642579148}",[],$$$,"{'address1': 'Park Hyatt Mendoza', 'address2': 'Chile 1124', 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Park Hyatt Mendoza', 'Chile 1124', '5500 Mendoza', 'Argentina']}",+542614411225,+54 261 441-1225,695.3121866125288,-32.8907,-68.8387
8ix94vLZ4deM6K2nZpWESw,patricias-mendoza,Patricias,https://s3-media3.fl.yelpcdn.com/bphoto/F25n5Ifk8czPgfhJVvyfXA/o.jpg,False,https://www.yelp.com/biz/patricias-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,"{'latitude': -32.8923012, 'longitude': -68.843955}",[],,"{'address1': 'Patricias Mendocinas 886', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Patricias Mendocinas 886', '5500 Mendoza', 'Argentina']}",+5492616540223,+54 9 261 654-0223,520.9122910457165,-32.8907,-68.8387
HtAhkhT4ITrDFSQxqbbucQ,cachitas-mendoza,Cachita's,https://s3-media1.fl.yelpcdn.com/bphoto/cli340y_U05OQiWXu-X8Rg/o.jpg,False,https://www.yelp.com/biz/cachitas-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,7,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",5.0,"{'latitude': -32.8888128760799, 'longitude': -68.8493720814586}",[],$$,"{'address1': 'Av. Sarmiento 784', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 784', '5500 Mendoza', 'Argentina']}",+542614258958,+54 261 425-8958,831.8455706505421,-32.8871,-68.8407
I3yljXkYDFRAZ3TuObhC5w,la-barra-mendoza,La Barra,https://s3-media3.fl.yelpcdn.com/bphoto/gVwVZO9WKjBH1TopZ9CIqg/o.jpg,False,https://www.yelp.com/biz/la-barra-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8898057430266, 'longitude': -68.8501988335182}",[],$$$,"{'address1': 'Av.  Belgrano 1086', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Av.  Belgrano 1086', 'Mendoza', 'Argentina']}",+541156541950,+54 11 5654-1950,936.579666727389,-32.8871,-68.8407
V2sDzIU3rKFkA7r_8-POuQ,unión-mendoza,Unión,https://s3-media2.fl.yelpcdn.com/bphoto/qkh9dz4tJ8ZzCBm6K2k8tA/o.jpg,False,https://www.yelp.com/biz/uni%C3%B3n-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",5.0,"{'latitude': -32.8886898, 'longitude': -68.8491983}",[],,"{'address1': 'Av. Sarmiento 777', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 777', 'M5500 Mendoza', 'Argentina']}",+542644299009,+54 264 429-9009,810.3271810329378,-32.8871,-68.8407
p_nchEuqalCPSzYjR2QCJg,cordillera-vinos-y-fuegos-mendoza-2,Cordillera Vinos y Fuegos,https://s3-media1.fl.yelpcdn.com/bphoto/5zuotZ-_06Gcor31YTmsRA/o.jpg,False,https://www.yelp.com/biz/cordillera-vinos-y-fuegos-mendoza-2?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,13,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",4.5,"{'latitude': -32.8895176468452, 'longitude': -68.8501069515121}",[],$$$,"{'address1': 'Belgrano 1028', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'C', 'display_address': ['Belgrano 1028', '5500 Mendoza', 'Argentina']}",+542614239704,+54 261 423-9704,918.5797816012847,-32.8871,-68.8407
w4Mt3rz9-pcSKMYcnAeqrg,silla-14-mendoza,Silla 14,https://s3-media2.fl.yelpcdn.com/bphoto/hkIT9VE7aJngm2o02_kVnw/o.jpg,False,https://www.yelp.com/biz/silla-14-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,8,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}]",4.5,"{'latitude': -32.8923837459877, 'longitude': -68.8487298444058}",[],$$,"{'address1': 'San Lorenzo 656', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['San Lorenzo 656', 'M5500 Mendoza', 'Argentina']}",+542614238837,+54 261 423-8837,952.539700938746,-32.8871,-68.8407
CzTg_TsdtqZcvk5tPuwvuA,anna-bistro-mendoza,Anna Bistro,https://s3-media2.fl.yelpcdn.com/bphoto/FwyOhyOnSwecP9Ve-sjUqg/o.jpg,False,https://www.yelp.com/biz/anna-bistro-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,45,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'french', 'title': 'French'}]",4.5,"{'latitude': -32.8838907830723, 'longitude': -68.8511947884039}",[],$$,"{'address1': 'Av. Juan B. Justo 161', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Juan B. Justo 161', '5500 Mendoza', 'Argentina']}",+542614251818,+54 261 425-1818,1042.9181967162926,-32.8871,-68.8407
jBcIZKAK2NDg3jriWuBgpw,tasting-patagonia-mendoza-3,Tasting Patagonia,https://s3-media2.fl.yelpcdn.com/bphoto/JveaYCwLlXNR25KTOmEPuA/o.jpg,False,https://www.yelp.com/biz/tasting-patagonia-mendoza-3?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'gastropubs', 'title': 'Gastropubs'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8881980467318, 'longitude': -68.8459829606438}",[],,"{'address1': 'Espejo 593', 'address2': None, 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Espejo 593', 'M5500 Mendoza', 'Argentina']}",+542614231573,+54 261 423-1573,508.1789770039961,-32.8871,-68.8407
HmzG3jM8bPtsfApCZimzMA,fuente-y-fonda-mendoza,Fuente y Fonda,https://s3-media2.fl.yelpcdn.com/bphoto/aBDS_hofa0H7OHynfn2wqg/o.jpg,False,https://www.yelp.com/biz/fuente-y-fonda-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,24,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'bars', 'title': 'Bars'}]",4.5,"{'latitude': -32.8910484, 'longitude': -68.8485107}",[],$$$,"{'address1': 'Montevideo 675', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Montevideo 675', '5500 Mendoza', 'Argentina']}",+542614298833,+54 261 429-8833,843.5980285261363,-32.8871,-68.8407
-yzED6Kh2g0SGJFHwre_DA,nadia-o-f-mendoza,Nadia O.f.,,False,https://www.yelp.com/biz/nadia-o-f-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'modern_european', 'title': 'Modern European'}]",4.5,"{'latitude': -32.8916206, 'longitude': -68.8463669}",[],$$$,"{'address1': 'Chile 894 Esq Montevideo', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': '', 'country': 'AR', 'state': 'M', 'display_address': ['Chile 894 Esq Montevideo', 'Mendoza', 'Argentina']}",+542614253239,+54 261 425-3239,769.2663601020962,-32.8871,-68.8407
zu2y1TaKpnWeJbLJtQ6_mA,caché-bistro-mendoza,Caché Bistro,,False,https://www.yelp.com/biz/cach%C3%A9-bistro-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",5.0,"{'latitude': -32.8903503417969, 'longitude': -68.8433227539062}",[],,"{'address1': 'Gral. Espejo 529', 'address2': None, 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Gral. Espejo 529', 'M5500 Mendoza', 'Argentina']}",+542613400065,+54 261 340-0065,505.4251921301658,-32.8871,-68.8407
7OJb6fjm5VIW835l0OwIcg,santa-y-pecador-mendoza,Santa y Pecador,https://s3-media1.fl.yelpcdn.com/bphoto/xFm9a4z5c1C-jrnyMubhqw/o.jpg,False,https://www.yelp.com/biz/santa-y-pecador-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'argentine', 'title': 'Argentine'}]",5.0,"{'latitude': -32.8890681, 'longitude': -68.8486333}",[],,"{'address1': 'Av. Sarmiento 716', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 716', 'M5500 Mendoza', 'Argentina']}",+542615500588,+54 261 550-0588,774.6376549776143,-32.8871,-68.8407
oj2czM_UKY3C83w-hf7xEQ,oregano-san-nicolas,Oregano,https://s3-media1.fl.yelpcdn.com/bphoto/Oe-Klhq95hIBx3UsO6o5rA/o.jpg,False,https://www.yelp.com/biz/oregano-san-nicolas?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,4,"[{'alias': 'pizza', 'title': 'Pizza'}]",4.5,"{'latitude': -32.889843, 'longitude': -68.84989}",[],$$$,"{'address1': 'Rivadavia 789', 'address2': '', 'address3': None, 'city': 'San Nicolas', 'zip_code': 'M5500BZH', 'country': 'AR', 'state': 'M', 'display_address': ['Rivadavia 789', 'M5500BZH San Nicolas', 'Argentina']}",+542614250614,+54 261 425-0614,910.6973050293241,-32.8871,-68.8407
89PAcx6H-6Km-vz8SRFpuw,maría-antonieta-mendoza,María Antonieta,https://s3-media2.fl.yelpcdn.com/bphoto/VOgitvXT0CEog4gQ9pBHvw/o.jpg,False,https://www.yelp.com/biz/mar%C3%ADa-antonieta-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,63,"[{'alias': 'bistros', 'title': 'Bistros'}, {'alias': 'french', 'title': 'French'}]",4.0,"{'latitude': -32.888996, 'longitude': -68.849546}",[],$$$,"{'address1': 'Av. Belgrano 1069', 'address2': '', 'address3': '', 'city': 'Mendoza', 'zip_code': 'M5500FIU', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Belgrano 1069', 'M5500FIU Mendoza', 'Argentina']}",+542614204322,+54 261 420-4322,852.4671975500432,-32.8871,-68.8407
_5mSvTMjvWN7HuxlU5lzhg,azafran-mendoza,Azafran,https://s3-media1.fl.yelpcdn.com/bphoto/BfgqW6LCfHOe2bZlehmxHQ/o.jpg,False,https://www.yelp.com/biz/azafran-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,66,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': -32.8888142016682, 'longitude': -68.8491076061296}",[],$$$$,"{'address1': 'Av. Sarmiento 765', 'address2': None, 'address3': None, 'city': 'Mendoza', 'zip_code': '5500', 'country': 'AR', 'state': 'M', 'display_address': ['Av. Sarmiento 765', '5500 Mendoza', 'Argentina']}",+542614294200,+54 261 429-4200,807.8610142595219,-32.8871,-68.8407
VWEEamnBBA1GCQMatO1jNQ,el-ceibo-mendoza,El Ceibo,https://s3-media4.fl.yelpcdn.com/bphoto/xQE0l0PilPZmMaiNPxShCQ/o.jpg,False,https://www.yelp.com/biz/el-ceibo-mendoza?adjust_creative=vC3cnbbr7GFEW4B7uvET4A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vC3cnbbr7GFEW4B7uvET4A,5,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.0,"{'latitude': -32.8917506977832, 'longitude': -68.8476940244436}",[],,"{'address1': '25 de Mayo 871', 'address2': '', 'address3': None, 'city': 'Mendoza', 'zip_code': 'M5500', 'country': 'AR', 'state': 'M', 'display_address': ['25 de Mayo 871', 'M5500 Mendoza', 'Argentina']}",+542614202992,+54 261 420-2992,833.007079098714,-32.8871,-68.8407
